price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,calculated_host_listings_count,room_type,neighbourhood_group
80,3,12,0.87,332,6,Private room,Manhattan
89,1,0,0.0,298,8,Private room,Queens
120,3,1,0.03,0,1,Private room,Brooklyn
180,7,3,0.22,1,1,Entire home/apt,Brooklyn
90,2,41,1.91,0,3,Private room,Manhattan
180,4,0,0.0,5,1,Entire home/apt,Manhattan
125,1,151,3.86,37,1,Entire home/apt,Brooklyn
80,5,1,0.02,0,1,Entire home/apt,Brooklyn
146,1,106,3.78,341,2,Entire home/apt,Brooklyn
54,1,15,1.81,13,2,Private room,Brooklyn
150,1,75,4.38,317,1,Entire home/apt,Queens
450,2,0,0.0,0,1,Entire home/apt,Manhattan
45,3,7,0.31,364,2,Shared room,Brooklyn
80,1,10,1.41,169,6,Private room,Queens
95,2,2,0.04,0,2,Private room,Manhattan
135,2,33,1.4,75,1,Private room,Manhattan
110,2,2,0.12,0,1,Entire home/apt,Brooklyn
59,15,3,0.16,311,3,Private room,Brooklyn
199,3,25,0.42,0,1,Entire home/apt,Manhattan
250,4,0,0.0,188,2,Entire home/apt,Brooklyn
170,1,1,0.02,0,1,Entire home/apt,Manhattan
200,1,1,0.54,0,1,Entire home/apt,Manhattan
65,4,0,0.0,280,2,Private room,Brooklyn
250,3,4,0.08,365,1,Entire home/apt,Manhattan
199,3,23,0.26,60,28,Entire home/apt,Brooklyn
200,2,0,0.0,6,1,Entire home/apt,Manhattan
230,30,1,0.03,350,87,Entire home/apt,Manhattan
90,1,0,0.0,0,1,Entire home/apt,Brooklyn
85,1,3,0.12,0,1,Private room,Manhattan
104,2,1,0.07,0,1,Private room,Manhattan
120,2,7,0.5,0,1,Entire home/apt,Brooklyn
110,2,47,0.81,0,2,Entire home/apt,Queens
80,2,5,1.06,157,1,Private room,Queens
160,2,7,0.3,0,1,Entire home/apt,Manhattan
250,4,0,0.0,0,1,Entire home/apt,Manhattan
300,5,6,2.5,252,1,Entire home/apt,Manhattan
150,2,0,0.0,0,1,Entire home/apt,Manhattan
65,1,3,0.42,85,5,Private room,Queens
43,28,15,0.3,336,4,Private room,Bronx
50,1,15,0.62,0,2,Private room,Manhattan
300,2,85,1.81,268,2,Entire home/apt,Brooklyn
91,4,106,2.82,113,1,Private room,Brooklyn
500,1,0,0.0,0,1,Entire home/apt,Manhattan
40,2,0,0.0,1,1,Private room,Queens
60,2,9,0.19,280,2,Private room,Manhattan
80,2,49,3.37,178,3,Private room,Manhattan
200,7,1,0.1,163,3,Entire home/apt,Brooklyn
150,3,57,3.07,49,2,Entire home/apt,Manhattan
185,1,85,4.08,172,1,Entire home/apt,Manhattan
100,2,39,2.58,55,1,Private room,Manhattan
134,1,52,3.59,262,1,Entire home/apt,Brooklyn
105,1,181,4.61,175,1,Entire home/apt,Manhattan
45,7,4,0.49,336,47,Private room,Manhattan
195,2,116,2.02,260,1,Entire home/apt,Brooklyn
38,2,43,3.32,0,1,Private room,Queens
74,1,18,5.4,49,1,Private room,Brooklyn
50,20,19,0.56,2,1,Private room,Brooklyn
550,3,50,6.67,199,1,Entire home/apt,Manhattan
200,5,8,0.19,0,2,Private room,Brooklyn
450,3,0,0.0,361,1,Entire home/apt,Manhattan
85,1,6,5.62,175,9,Shared room,Manhattan
120,2,5,0.07,0,1,Entire home/apt,Manhattan
400,2,10,2.63,351,2,Entire home/apt,Brooklyn
57,2,2,0.32,0,1,Private room,Brooklyn
65,3,5,0.06,341,2,Private room,Brooklyn
60,30,0,0.0,342,32,Private room,Manhattan
100,3,30,1.18,0,1,Entire home/apt,Bronx
55,2,27,2.47,346,3,Private room,Brooklyn
99,1,95,7.2,0,2,Private room,Manhattan
80,1,17,4.21,177,2,Private room,Manhattan
180,30,9,0.43,57,1,Entire home/apt,Manhattan
85,1,1,0.6,0,3,Private room,Brooklyn
80,2,0,0.0,0,1,Private room,Brooklyn
155,2,5,0.1,0,1,Entire home/apt,Queens
185,1,90,4.68,181,2,Entire home/apt,Brooklyn
150,2,9,0.56,0,1,Entire home/apt,Brooklyn
60,6,144,2.5,59,2,Entire home/apt,Brooklyn
300,3,30,1.77,182,2,Entire home/apt,Manhattan
650,3,4,3.64,359,1,Entire home/apt,Brooklyn
227,3,16,2.44,321,1,Entire home/apt,Manhattan
55,3,8,0.34,0,1,Private room,Brooklyn
100,3,0,0.0,364,1,Private room,Brooklyn
92,30,21,1.01,35,2,Entire home/apt,Brooklyn
36,7,2,0.27,16,1,Private room,Manhattan
85,4,0,0.0,3,1,Entire home/apt,Manhattan
80,10,1,0.07,0,1,Private room,Brooklyn
100,90,0,0.0,160,1,Private room,Manhattan
50,5,2,0.07,0,1,Private room,Brooklyn
170,4,10,2.07,97,1,Entire home/apt,Queens
118,30,29,0.52,295,1,Entire home/apt,Brooklyn
50,1,0,0.0,0,1,Private room,Brooklyn
75,7,100,4.97,25,3,Private room,Brooklyn
250,3,1,0.16,0,1,Entire home/apt,Manhattan
160,30,36,1.21,53,1,Entire home/apt,Brooklyn
55,7,2,0.05,0,1,Private room,Brooklyn
289,3,5,0.53,365,1,Entire home/apt,Manhattan
150,2,0,0.0,0,1,Entire home/apt,Manhattan
175,3,12,1.23,54,1,Entire home/apt,Brooklyn
100,5,1,0.1,0,1,Private room,Brooklyn
44,3,17,1.73,126,1,Private room,Queens
255,1,192,3.91,305,11,Private room,Manhattan
85,1,0,0.0,0,1,Private room,Brooklyn
60,1,2,0.11,0,2,Private room,Brooklyn
150,2,9,1.41,89,1,Entire home/apt,Manhattan
200,1,3,2.43,157,1,Entire home/apt,Manhattan
190,2,1,0.02,0,1,Entire home/apt,Brooklyn
225,2,6,0.24,0,1,Entire home/apt,Manhattan
50,2,3,0.78,330,2,Private room,Brooklyn
37,4,52,3.94,70,1,Private room,Brooklyn
49,19,6,0.17,285,10,Private room,Manhattan
195,30,2,0.06,45,87,Entire home/apt,Manhattan
60,1,18,3.46,29,1,Private room,Brooklyn
60,3,11,1.17,347,5,Private room,Brooklyn
149,1,26,0.45,0,1,Entire home/apt,Manhattan
170,18,22,0.9,249,2,Entire home/apt,Brooklyn
100,1,9,0.92,330,1,Private room,Brooklyn
175,1,1,0.02,0,1,Entire home/apt,Manhattan
40,5,0,0.0,0,1,Private room,Brooklyn
275,30,12,0.25,70,1,Entire home/apt,Brooklyn
70,3,8,1.06,67,3,Private room,Brooklyn
100,4,12,0.92,0,1,Entire home/apt,Brooklyn
60,2,41,1.88,320,4,Private room,Brooklyn
105,2,42,3.04,115,1,Entire home/apt,Manhattan
160,4,79,1.38,133,1,Entire home/apt,Queens
50,1,10,8.82,71,1,Private room,Manhattan
130,2,77,4.7,85,1,Entire home/apt,Manhattan
190,2,25,0.51,4,1,Entire home/apt,Manhattan
100,3,15,0.27,0,1,Entire home/apt,Manhattan
44,4,77,4.27,32,2,Private room,Queens
65,2,16,2.5,222,3,Private room,Brooklyn
105,1,7,0.14,0,1,Entire home/apt,Queens
140,3,1,1.0,3,1,Entire home/apt,Manhattan
120,4,19,0.35,339,1,Private room,Manhattan
100,1,0,0.0,0,1,Private room,Brooklyn
79,7,0,0.0,0,1,Private room,Manhattan
195,3,5,0.1,0,1,Entire home/apt,Manhattan
49,2,15,2.8,0,3,Private room,Brooklyn
295,2,15,0.94,51,1,Entire home/apt,Manhattan
50,1,27,2.02,363,9,Private room,Queens
329,7,1,0.06,89,3,Entire home/apt,Manhattan
199,1,0,0.0,0,1,Entire home/apt,Manhattan
125,1,44,1.15,284,3,Private room,Manhattan
375,1,3,3.0,43,1,Entire home/apt,Brooklyn
350,3,4,0.09,0,1,Entire home/apt,Brooklyn
125,1,13,1.22,0,2,Entire home/apt,Brooklyn
200,4,45,1.66,49,1,Entire home/apt,Manhattan
150,2,57,2.51,149,3,Private room,Manhattan
100,1,0,0.0,0,1,Private room,Queens
135,4,11,0.99,5,1,Private room,Brooklyn
200,2,71,5.23,230,1,Entire home/apt,Manhattan
200,3,0,0.0,5,1,Entire home/apt,Brooklyn
150,2,4,0.34,4,2,Entire home/apt,Brooklyn
125,2,1,0.02,0,1,Private room,Brooklyn
500,1,3,0.05,363,3,Private room,Manhattan
65,2,5,0.11,4,3,Private room,Brooklyn
129,2,25,1.09,0,1,Entire home/apt,Manhattan
119,30,12,0.38,339,16,Entire home/apt,Manhattan
333,30,66,2.81,210,1,Entire home/apt,Manhattan
100,2,21,2.75,6,1,Private room,Brooklyn
42,5,7,1.08,321,4,Private room,Bronx
45,2,24,0.68,5,1,Private room,Brooklyn
55,1,5,2.21,232,3,Entire home/apt,Brooklyn
300,2,1,0.16,364,1,Entire home/apt,Brooklyn
79,1,7,0.21,0,1,Private room,Manhattan
45,1,96,6.56,44,3,Private room,Queens
140,28,0,0.0,173,4,Entire home/apt,Brooklyn
119,2,12,0.36,124,1,Private room,Manhattan
180,3,24,1.12,14,1,Entire home/apt,Manhattan
150,3,1,0.02,0,1,Entire home/apt,Manhattan
509,3,7,0.2,264,2,Entire home/apt,Queens
534,30,0,0.0,365,18,Entire home/apt,Manhattan
125,2,108,2.28,321,1,Entire home/apt,Queens
123,3,141,3.09,0,1,Entire home/apt,Brooklyn
80,1,0,0.0,330,3,Private room,Brooklyn
150,3,18,0.3,0,1,Entire home/apt,Manhattan
86,4,3,0.15,0,1,Entire home/apt,Queens
205,3,102,3.36,117,1,Entire home/apt,Manhattan
230,5,6,0.15,208,1,Entire home/apt,Manhattan
58,1,5,0.4,0,1,Private room,Manhattan
70,3,5,0.14,0,1,Private room,Brooklyn
75,3,0,0.0,90,1,Private room,Brooklyn
76,7,24,0.71,0,1,Entire home/apt,Bronx
350,2,0,0.0,76,2,Entire home/apt,Brooklyn
99,2,28,1.36,69,1,Entire home/apt,Brooklyn
110,5,28,1.71,347,1,Entire home/apt,Brooklyn
59,1,73,9.09,340,3,Private room,Queens
69,1,20,0.57,65,5,Private room,Queens
34,2,2,0.17,0,1,Private room,Queens
150,3,35,0.92,0,1,Entire home/apt,Manhattan
172,3,32,3.12,78,3,Entire home/apt,Brooklyn
65,1,9,0.19,35,1,Private room,Brooklyn
70,2,11,1.84,0,1,Entire home/apt,Manhattan
299,4,0,0.0,95,1,Entire home/apt,Manhattan
70,1,7,3.28,98,2,Private room,Brooklyn
60,1,23,1.31,0,1,Private room,Manhattan
180,2,29,0.63,45,1,Entire home/apt,Brooklyn
80,3,2,0.32,0,3,Entire home/apt,Brooklyn
51,1,0,0.0,0,2,Private room,Manhattan
120,2,10,1.18,4,1,Entire home/apt,Brooklyn
100,5,204,1.92,192,1,Private room,Manhattan
50,5,0,0.0,0,1,Private room,Brooklyn
53,2,0,0.0,0,1,Private room,Brooklyn
50,1,1,0.04,0,1,Private room,Queens
95,2,7,0.15,238,1,Shared room,Brooklyn
150,1,10,3.49,292,1,Entire home/apt,Brooklyn
250,2,14,1.24,0,1,Entire home/apt,Manhattan
123,1,5,3.95,327,1,Entire home/apt,Manhattan
55,1,1,1.0,35,3,Private room,Manhattan
55,5,24,1.84,313,1,Private room,Brooklyn
75,1,1,0.02,0,1,Private room,Brooklyn
135,3,21,0.67,0,1,Entire home/apt,Manhattan
75,8,1,0.02,0,1,Entire home/apt,Brooklyn
60,1,36,2.79,0,1,Private room,Brooklyn
120,30,0,0.0,213,4,Entire home/apt,Manhattan
255,2,13,2.32,239,1,Entire home/apt,Manhattan
35,1,5,3.13,62,1,Private room,Bronx
160,2,3,3.0,309,1,Entire home/apt,Brooklyn
290,30,2,0.52,313,25,Entire home/apt,Manhattan
129,31,0,0.0,306,1,Entire home/apt,Manhattan
65,30,30,2.84,365,4,Private room,Brooklyn
297,30,1,0.03,311,49,Entire home/apt,Manhattan
200,1,1,0.02,0,1,Entire home/apt,Manhattan
309,2,0,0.0,168,1,Entire home/apt,Bronx
150,3,18,0.25,0,1,Private room,Manhattan
60,2,12,0.26,0,1,Private room,Manhattan
99,5,27,0.7,365,1,Private room,Brooklyn
180,2,97,1.83,24,1,Entire home/apt,Brooklyn
140,1,0,0.0,0,1,Entire home/apt,Manhattan
60,2,147,2.02,213,1,Private room,Bronx
80,4,10,1.43,26,1,Private room,Manhattan
60,2,97,2.07,83,8,Private room,Brooklyn
147,3,13,0.96,0,1,Entire home/apt,Manhattan
175,2,132,3.54,298,1,Entire home/apt,Brooklyn
70,6,18,0.47,203,1,Entire home/apt,Brooklyn
150,14,1,0.02,0,1,Entire home/apt,Manhattan
70,1,13,9.07,88,5,Private room,Queens
109,1,10,10.0,143,2,Private room,Manhattan
125,1,5,0.12,0,1,Entire home/apt,Brooklyn
200,1,29,4.86,148,1,Entire home/apt,Queens
300,2,14,0.91,179,1,Entire home/apt,Manhattan
95,6,11,0.76,219,1,Private room,Manhattan
125,1,2,0.04,0,2,Private room,Manhattan
85,1,53,4.68,306,1,Entire home/apt,Brooklyn
500,1,0,0.0,0,1,Shared room,Manhattan
35,1,0,0.0,56,1,Private room,Brooklyn
58,2,38,2.38,37,1,Private room,Brooklyn
250,2,0,0.0,0,1,Entire home/apt,Brooklyn
155,4,1,0.08,7,1,Entire home/apt,Brooklyn
300,30,5,4.55,90,1,Entire home/apt,Manhattan
115,30,8,0.37,183,1,Entire home/apt,Brooklyn
100,3,4,0.34,326,1,Entire home/apt,Queens
225,30,0,0.0,343,12,Entire home/apt,Manhattan
150,30,2,0.04,362,52,Entire home/apt,Manhattan
250,91,55,1.59,34,1,Private room,Manhattan
115,5,2,0.19,19,1,Entire home/apt,Brooklyn
100,7,37,1.42,0,1,Entire home/apt,Queens
235,5,10,0.21,0,1,Entire home/apt,Brooklyn
142,3,3,0.45,0,1,Entire home/apt,Manhattan
78,6,4,0.2,0,1,Entire home/apt,Manhattan
90,3,0,0.0,0,1,Private room,Brooklyn
185,2,50,2.34,14,1,Entire home/apt,Brooklyn
52,22,1,0.14,0,1,Private room,Manhattan
50,2,18,3.6,127,2,Private room,Queens
315,1,44,3.84,113,3,Entire home/apt,Brooklyn
120,2,0,0.0,0,2,Private room,Brooklyn
126,2,11,0.29,0,1,Entire home/apt,Manhattan
115,20,1,0.02,0,1,Entire home/apt,Brooklyn
39,4,9,0.21,0,1,Private room,Queens
145,1,7,1.74,0,1,Entire home/apt,Manhattan
100,4,5,0.14,7,1,Private room,Brooklyn
50,5,0,0.0,0,1,Private room,Manhattan
60,90,0,0.0,90,1,Private room,Manhattan
85,3,1,0.03,0,1,Private room,Brooklyn
175,30,1,0.08,364,50,Entire home/apt,Manhattan
65,1,9,2.93,320,2,Private room,Brooklyn
185,1,80,1.16,0,1,Entire home/apt,Manhattan
60,1,1,0.03,0,1,Private room,Brooklyn
40,1,0,0.0,0,1,Private room,Queens
195,4,240,2.19,214,1,Entire home/apt,Brooklyn
280,4,3,0.13,0,1,Entire home/apt,Manhattan
400,32,1,0.16,0,1,Entire home/apt,Brooklyn
200,3,14,1.14,119,1,Entire home/apt,Brooklyn
150,7,1,0.02,0,1,Entire home/apt,Brooklyn
41,2,44,5.24,123,1,Private room,Queens
39,1,13,2.15,89,1,Private room,Brooklyn
650,1,0,0.0,298,9,Entire home/apt,Manhattan
253,30,0,0.0,332,65,Entire home/apt,Manhattan
90,1,2,0.25,29,1,Private room,Brooklyn
150,2,0,0.0,359,1,Entire home/apt,Queens
550,7,0,0.0,8,1,Entire home/apt,Manhattan
75,14,0,0.0,0,1,Private room,Manhattan
100,2,22,3.32,286,1,Entire home/apt,Brooklyn
41,7,16,0.35,292,4,Private room,Brooklyn
299,1,3,0.08,345,6,Private room,Manhattan
98,2,30,4.46,327,1,Entire home/apt,Bronx
225,1,41,2.2,11,1,Entire home/apt,Manhattan
69,1,0,0.0,19,6,Shared room,Manhattan
300,14,5,0.2,2,1,Entire home/apt,Manhattan
300,30,0,0.0,365,65,Entire home/apt,Manhattan
43,7,0,0.0,0,1,Private room,Manhattan
169,3,27,0.78,256,6,Private room,Queens
85,14,3,0.12,125,2,Private room,Manhattan
250,1,0,0.0,90,4,Entire home/apt,Queens
85,1,165,3.96,338,12,Private room,Manhattan
50,1,13,4.53,358,9,Private room,Queens
65,1,0,0.0,0,1,Private room,Brooklyn
56,7,12,0.44,0,1,Private room,Brooklyn
595,2,7,2.28,80,1,Entire home/apt,Manhattan
70,2,25,2.31,177,2,Private room,Queens
50,5,2,0.05,0,1,Private room,Brooklyn
169,7,1,1.0,358,13,Private room,Manhattan
62,2,3,0.13,0,1,Private room,Brooklyn
110,1,0,0.0,0,1,Entire home/apt,Brooklyn
25,2,5,0.27,158,1,Private room,Brooklyn
100,2,1,0.04,0,2,Private room,Manhattan
57,30,1,0.05,216,43,Private room,Brooklyn
90,14,0,0.0,0,1,Private room,Manhattan
380,3,11,0.18,43,1,Entire home/apt,Manhattan
139,2,2,0.07,0,1,Entire home/apt,Manhattan
99,3,35,2.22,162,1,Private room,Manhattan
250,4,6,5.29,92,1,Entire home/apt,Brooklyn
310,4,0,0.0,87,1,Entire home/apt,Brooklyn
175,1,0,0.0,0,1,Private room,Manhattan
58,1,41,3.97,156,1,Private room,Queens
100,3,64,2.58,224,1,Private room,Manhattan
210,2,3,3.0,302,327,Entire home/apt,Manhattan
249,3,3,2.73,118,1,Entire home/apt,Manhattan
75,1,0,0.0,0,1,Private room,Manhattan
70,1,1,1.0,76,3,Private room,Queens
195,4,0,0.0,274,5,Private room,Brooklyn
45,5,34,0.85,212,6,Private room,Queens
75,30,1,0.45,330,2,Private room,Manhattan
60,2,5,1.53,0,1,Entire home/apt,Brooklyn
90,1,6,0.73,0,1,Entire home/apt,Brooklyn
50,1,3,0.15,0,1,Private room,Manhattan
215,4,2,0.11,0,1,Entire home/apt,Manhattan
45,1,2,0.04,0,1,Private room,Brooklyn
125,3,24,0.44,69,2,Entire home/apt,Brooklyn
209,2,11,1.63,73,8,Private room,Manhattan
115,4,38,0.89,0,1,Entire home/apt,Brooklyn
385,3,3,3.0,311,1,Entire home/apt,Manhattan
68,1,0,0.0,255,1,Entire home/apt,Brooklyn
56,5,1,0.13,10,2,Private room,Brooklyn
100,5,11,0.23,0,1,Private room,Manhattan
160,3,0,0.0,0,1,Entire home/apt,Brooklyn
225,3,12,0.43,0,1,Entire home/apt,Manhattan
199,2,45,2.34,302,1,Entire home/apt,Brooklyn
250,5,2,0.21,0,1,Entire home/apt,Brooklyn
88,30,0,0.0,364,7,Private room,Manhattan
139,1,58,4.89,96,1,Entire home/apt,Manhattan
87,2,10,0.43,0,1,Private room,Manhattan
22,1,5,0.81,0,2,Shared room,Brooklyn
35,6,1,0.02,0,1,Private room,Brooklyn
65,1,191,9.41,336,6,Private room,Queens
95,4,45,1.19,93,1,Private room,Queens
59,1,7,0.34,0,1,Shared room,Manhattan
198,7,4,0.18,365,7,Entire home/apt,Queens
400,6,5,0.1,85,1,Entire home/apt,Brooklyn
182,29,0,0.0,319,327,Entire home/apt,Manhattan
36,1,1,0.02,0,1,Private room,Manhattan
55,1,2,0.1,0,2,Private room,Brooklyn
65,3,17,0.39,280,1,Private room,Manhattan
150,30,2,0.07,64,31,Entire home/apt,Manhattan
450,1,5,0.42,364,6,Entire home/apt,Brooklyn
55,1,11,0.92,0,1,Private room,Brooklyn
95,1,202,3.31,263,2,Private room,Manhattan
104,3,57,0.7,6,1,Entire home/apt,Manhattan
70,4,0,0.0,0,1,Private room,Manhattan
80,3,88,5.42,137,1,Private room,Manhattan
99,1,7,2.92,356,3,Private room,Manhattan
85,1,21,2.26,82,1,Entire home/apt,Brooklyn
50,3,8,0.15,0,1,Private room,Manhattan
22,14,0,0.0,0,1,Shared room,Brooklyn
67,7,0,0.0,0,1,Private room,Manhattan
400,2,13,5.34,278,1,Entire home/apt,Brooklyn
62,20,0,0.0,0,1,Private room,Manhattan
57,1,13,2.22,16,3,Private room,Brooklyn
50,30,34,1.51,234,1,Entire home/apt,Brooklyn
300,1,0,0.0,0,1,Private room,Staten Island
110,1,8,4.0,238,1,Entire home/apt,Manhattan
130,1,3,1.53,136,7,Private room,Brooklyn
140,1,8,0.2,0,1,Entire home/apt,Manhattan
100,7,1,0.09,78,4,Entire home/apt,Brooklyn
161,2,10,0.69,0,1,Entire home/apt,Brooklyn
179,1,125,6.51,201,1,Entire home/apt,Manhattan
105,14,48,1.02,74,1,Entire home/apt,Brooklyn
100,7,0,0.0,66,1,Entire home/apt,Brooklyn
45,1,9,0.45,0,1,Private room,Brooklyn
75,1,1,1.0,181,1,Entire home/apt,Manhattan
80,2,9,0.66,0,1,Private room,Manhattan
80,2,3,0.33,0,1,Private room,Brooklyn
180,30,1,0.02,280,96,Entire home/apt,Manhattan
150,4,11,0.23,8,2,Entire home/apt,Brooklyn
169,29,1,0.58,214,96,Entire home/apt,Manhattan
85,3,4,0.53,0,1,Entire home/apt,Brooklyn
35,1,56,3.0,359,2,Private room,Queens
225,1,6,0.25,152,2,Entire home/apt,Brooklyn
250,7,2,0.04,338,1,Entire home/apt,Bronx
55,3,1,0.05,0,1,Private room,Brooklyn
50,3,1,0.25,177,1,Shared room,Brooklyn
80,3,9,2.23,89,1,Private room,Brooklyn
99,3,48,0.58,301,2,Entire home/apt,Queens
500,1,0,0.0,0,1,Entire home/apt,Brooklyn
303,30,0,0.0,332,232,Entire home/apt,Manhattan
80,3,47,1.4,308,1,Private room,Brooklyn
175,1,39,1.75,55,1,Entire home/apt,Manhattan
275,2,27,2.87,29,1,Entire home/apt,Manhattan
100,2,73,4.98,68,2,Private room,Manhattan
60,1,11,0.32,0,1,Private room,Brooklyn
165,1,3,0.35,0,1,Private room,Manhattan
65,1,3,0.07,0,2,Private room,Brooklyn
75,1,11,0.52,0,1,Private room,Brooklyn
55,3,66,1.16,264,3,Private room,Brooklyn
200,3,0,0.0,0,1,Entire home/apt,Queens
149,2,35,3.89,362,1,Entire home/apt,Queens
100,2,4,0.19,0,1,Private room,Manhattan
25,1,17,2.79,231,3,Private room,Queens
170,2,17,0.18,88,2,Private room,Manhattan
119,3,8,0.25,76,1,Private room,Manhattan
100,3,1,0.12,0,1,Entire home/apt,Queens
165,4,72,1.35,0,1,Entire home/apt,Manhattan
90,2,1,1.0,5,2,Private room,Manhattan
63,3,10,0.36,0,1,Private room,Manhattan
38,2,39,0.86,99,3,Private room,Brooklyn
49,10,7,0.14,281,1,Private room,Brooklyn
201,2,9,2.62,271,327,Entire home/apt,Manhattan
67,2,36,0.98,0,1,Private room,Manhattan
69,3,11,1.45,167,2,Private room,Manhattan
80,2,61,3.13,32,1,Entire home/apt,Queens
350,1,1,0.12,0,33,Entire home/apt,Brooklyn
75,1,1,0.02,0,1,Private room,Manhattan
36,15,1,0.52,343,5,Private room,Brooklyn
32,1,0,0.0,0,1,Private room,Brooklyn
218,2,70,1.67,335,1,Entire home/apt,Brooklyn
280,1,8,2.4,325,1,Entire home/apt,Manhattan
159,7,0,0.0,343,1,Entire home/apt,Brooklyn
75,1,1,0.08,158,1,Private room,Brooklyn
100,2,0,0.0,20,2,Private room,Brooklyn
170,30,0,0.0,213,5,Entire home/apt,Manhattan
70,1,16,1.22,32,6,Private room,Manhattan
65,2,9,1.15,0,1,Private room,Brooklyn
57,1,6,2.47,164,6,Private room,Brooklyn
69,14,6,0.35,319,2,Private room,Brooklyn
200,1,0,0.0,9,1,Shared room,Brooklyn
150,2,3,3.0,21,1,Private room,Manhattan
100,1,0,0.0,341,1,Private room,Queens
250,2,0,0.0,46,1,Entire home/apt,Brooklyn
55,30,15,0.67,163,2,Private room,Brooklyn
197,30,2,0.06,104,96,Entire home/apt,Manhattan
65,1,4,0.94,153,2,Private room,Manhattan
49,7,4,0.19,90,2,Private room,Queens
90,5,1,0.06,0,1,Entire home/apt,Manhattan
120,7,0,0.0,365,1,Private room,Brooklyn
150,1,3,1.91,155,2,Entire home/apt,Queens
75,2,1,1.0,32,2,Entire home/apt,Brooklyn
275,2,18,0.46,292,1,Entire home/apt,Brooklyn
59,2,4,0.73,87,1,Entire home/apt,Brooklyn
49,2,55,2.15,332,1,Private room,Brooklyn
299,31,3,1.06,165,1,Entire home/apt,Manhattan
100,1,1,0.39,356,6,Private room,Brooklyn
320,1,5,1.72,236,2,Entire home/apt,Manhattan
500,26,9,0.19,178,1,Entire home/apt,Brooklyn
119,2,217,3.67,214,1,Entire home/apt,Queens
230,2,9,0.25,0,1,Entire home/apt,Manhattan
277,29,0,0.0,365,327,Entire home/apt,Manhattan
140,4,125,1.6,239,1,Entire home/apt,Brooklyn
39,7,6,0.17,278,4,Private room,Brooklyn
95,3,22,2.06,251,1,Entire home/apt,Manhattan
45,1,4,0.57,90,1,Private room,Manhattan
65,2,17,1.21,349,2,Private room,Brooklyn
100,25,1,0.27,5,1,Entire home/apt,Brooklyn
132,1,1,0.02,0,1,Entire home/apt,Manhattan
80,7,0,0.0,0,1,Entire home/apt,Brooklyn
130,1,57,10.36,337,1,Entire home/apt,Brooklyn
109,2,118,2.54,14,1,Private room,Brooklyn
80,3,225,3.49,250,2,Entire home/apt,Brooklyn
95,30,3,0.06,318,5,Entire home/apt,Manhattan
124,14,8,0.15,0,1,Entire home/apt,Queens
209,2,75,1.93,8,1,Entire home/apt,Manhattan
250,2,22,0.91,165,1,Entire home/apt,Manhattan
88,2,4,3.53,31,2,Entire home/apt,Brooklyn
150,5,21,0.19,189,1,Entire home/apt,Manhattan
90,3,58,7.91,2,2,Entire home/apt,Brooklyn
99,30,66,0.77,0,6,Entire home/apt,Manhattan
260,2,7,0.84,276,13,Entire home/apt,Manhattan
85,6,12,3.33,215,3,Entire home/apt,Brooklyn
150,2,45,2.01,153,4,Entire home/apt,Queens
80,4,3,0.3,175,2,Private room,Queens
99,1,3,0.06,322,2,Private room,Queens
35,1,17,1.13,0,3,Private room,Brooklyn
99,30,2,0.52,201,16,Entire home/apt,Manhattan
50,21,1,0.86,10,1,Private room,Brooklyn
20,14,9,0.48,0,1,Private room,Manhattan
300,2,1,0.02,0,1,Entire home/apt,Manhattan
96,1,87,2.97,83,1,Private room,Manhattan
90,1,155,1.78,328,3,Private room,Brooklyn
250,1,0,0.0,179,1,Private room,Manhattan
200,30,1,0.13,337,96,Entire home/apt,Manhattan
140,3,2,0.1,0,1,Entire home/apt,Brooklyn
190,3,51,0.57,288,1,Entire home/apt,Brooklyn
85,1,98,4.39,0,2,Private room,Manhattan
250,1,5,1.7,360,1,Entire home/apt,Brooklyn
159,2,106,1.22,34,1,Entire home/apt,Brooklyn
300,1,38,1.01,361,1,Entire home/apt,Manhattan
215,5,7,0.38,0,1,Entire home/apt,Manhattan
400,4,7,0.68,64,1,Entire home/apt,Manhattan
152,30,1,0.05,332,8,Entire home/apt,Manhattan
300,1,40,0.44,0,1,Entire home/apt,Brooklyn
100,1,1,0.11,363,1,Private room,Manhattan
199,265,20,0.32,90,2,Entire home/apt,Brooklyn
79,30,5,0.36,308,2,Entire home/apt,Manhattan
75,5,2,0.05,0,1,Entire home/apt,Manhattan
135,2,18,0.84,0,1,Entire home/apt,Brooklyn
160,5,2,0.06,0,1,Entire home/apt,Brooklyn
175,2,3,1.73,275,1,Private room,Brooklyn
80,1,403,19.75,26,3,Private room,Queens
89,2,0,0.0,0,1,Private room,Brooklyn
60,1,0,0.0,0,1,Private room,Queens
205,2,3,0.05,364,1,Private room,Manhattan
56,1,20,2.19,129,4,Private room,Manhattan
65,3,72,2.26,179,1,Private room,Brooklyn
165,1,0,0.0,323,1,Entire home/apt,Queens
100,2,18,0.38,83,1,Entire home/apt,Queens
115,30,5,0.14,289,10,Entire home/apt,Manhattan
160,3,3,1.88,2,1,Entire home/apt,Manhattan
60,2,45,1.77,45,2,Private room,Queens
149,2,13,0.52,0,1,Entire home/apt,Brooklyn
87,1,0,0.0,0,1,Entire home/apt,Manhattan
150,2,2,0.64,177,1,Entire home/apt,Brooklyn
135,2,88,1.6,0,4,Private room,Brooklyn
